idp,x,y,z,category
190923,70.481117,12.195971,3.9261236,trapped
190924,68.876709,11.823505,3.415518,trapped
190925,67.536926,11.348012,3.4614432,trapped
190926,68.412125,11.573774,4.1053267,trapped
190927,67.947769,11.545959,3.7539999,trapped
190928,68.909081,11.984908,4.5220776,trapped
190929,67.207291,11.785471,3.7806234,trapped
190930,68.597183,11.547297,4.6306915,trapped
190931,67.590805,11.792879,4.255136,trapped
190932,68.235771,11.367033,5.0483217,trapped
190933,67.729279,11.308244,4.6962161,trapped
190934,67.100891,11.456715,4.3086791,trapped
190935,68.114212,11.151371,5.6466746,trapped
190936,67.593269,11.213597,5.3227415,trapped
190937,67.181381,11.071531,5.083643,trapped
190938,67.527908,10.950298,5.9271674,trapped
190939,66.213661,11.004004,4.9160476,trapped
190940,66.400192,11.093301,5.6799617,trapped
190941,65.770813,11.214074,5.3144007,trapped
190942,66.428902,10.982104,6.6450024,trapped
190943,67.980598,10.887871,7.7185812,trapped
190944,67.812195,10.459851,7.9609146,trapped
190945,68.191605,10.503917,8.4486322,trapped
190946,68.965271,10.724079,9.4587631,trapped
190947,56.155735,10.819939,12.137558,trapped
190948,65.701714,9.7822371,11.392591,trapped
190949,55.1478,9.940958,12.113601,trapped
190950,16.119061,12.260869,0.75651115,trapped
190951,19.794117,12.585908,0.764781,trapped
190952,28.010145,12.670718,0.76138431,trapped
190953,28.165613,13.106518,0.73854899,trapped
190954,39.874313,12.815984,0.77100265,trapped
190955,40.3615,13.058843,0.77398372,trapped
190956,42.691219,13.565525,0.77410996,trapped
190957,49.415516,13.736207,0.81371987,trapped
190958,55.10107,13.766067,0.79255134,trapped
190959,59.34182,13.299711,1.6116207,trapped
190960,64.282639,13.818591,1.5496298,trapped
190961,49.881218,13.649583,0.81306297,trapped
190962,59.139313,13.727258,1.2854408,trapped
190963,61.81749,14.279835,1.593382,trapped
190964,62.943905,14.324408,2.1310563,trapped
190965,65.850601,14.277706,1.694672,trapped
190966,67.242142,13.832228,2.0242555,trapped
190967,58.39196,14.483643,1.1508563,trapped
190968,63.606438,13.882655,1.9692215,trapped
190969,65.89151,13.816647,2.0694249,trapped
190970,65.610657,13.285776,2.3811781,trapped
190971,65.561935,13.007793,1.6099595,trapped
190972,62.98497,13.954135,1.5431838,trapped
190973,66.089973,13.688201,2.810569,trapped
190974,65.482376,13.595841,2.745796,trapped
190975,66.731667,13.007523,2.5028286,trapped
190976,65.563293,13.561191,3.2665486,trapped
190977,66.229744,12.793231,2.6472821,trapped
190978,64.290703,13.67144,2.2222328,trapped
190979,68.333435,12.950665,3.0368259,trapped
190980,67.491051,12.917382,3.4524946,trapped
190981,66.125977,13.139741,3.0654628,trapped
190982,65.457848,13.071021,3.3997781,trapped
190983,69.002449,12.939435,3.6582589,trapped
190984,65.336937,12.703314,3.0157964,trapped
190985,68.97081,12.389663,3.8824565,trapped
190986,68.547684,12.194298,4.1685123,trapped
190987,67.968636,12.459137,3.9616482,trapped
190988,67.723541,12.126799,3.5806723,trapped
190989,67.357002,12.481571,4.106122,trapped
190990,67.158112,12.415077,3.5722313,trapped
190991,67.965912,11.971043,4.4664536,trapped
190992,66.693977,12.412708,3.7621255,trapped
190993,68.681183,11.716928,5.2320361,trapped
190994,67.837273,11.773231,5.2901525,trapped
190995,67.265343,11.742227,4.8689513,trapped
190996,67.354568,11.619964,5.5741611,trapped
190997,66.685333,11.66131,4.6401205,trapped
190998,66.726105,11.371697,5.1896715,trapped
190999,67.368011,11.425513,6.3781381,trapped
191000,66.952225,11.240063,5.9015408,trapped
191001,68.144005,11.005816,7.2906079,trapped
191002,67.297279,10.848275,6.5407896,trapped
191003,65.920502,10.986176,6.0633302,trapped
191004,67.362679,10.807513,7.8499961,trapped
191005,67.096588,10.537078,7.4300103,trapped
191006,67.989738,10.378556,9.029357,trapped
191007,68.135956,10.761757,9.6770353,trapped
191008,66.091965,10.361094,11.309715,trapped
191009,67.123245,10.8314,10.566841,trapped
191010,16.057659,12.806902,0.69846481,trapped
191011,20.564398,13.077063,0.65830529,trapped
191012,28.382402,13.513492,0.71885371,trapped
191013,28.829332,13.712575,0.76393998,trapped
191014,39.802193,13.930488,0.8526302,trapped
191015,41.296787,14.158312,0.76023072,trapped
191016,43.463966,14.341187,0.77621257,trapped
191017,46.191513,14.406092,0.77031887,trapped
191018,47.569717,14.383861,0.79152399,trapped
191019,59.264179,14.954711,1.645394,trapped
191020,60.6376,15.085176,0.74097508,trapped
191021,63.412991,14.624625,2.0003736,trapped
191022,63.428158,15.264159,1.6832199,trapped
191023,58.699696,14.872135,1.7469817,trapped
191024,58.139462,14.732918,0.79503697,trapped
191025,62.671848,15.285014,1.8095628,trapped
191026,62.550861,14.980477,1.4391053,trapped
191027,62.247967,14.387728,1.7310416,trapped
191028,65.711937,14.562911,2.0306826,trapped
191029,65.062538,14.389317,2.1059027,trapped
191030,66.734451,14.206973,2.4791441,trapped
191031,64.534523,14.694918,1.8161458,trapped
191032,61.537716,15.033083,1.5194449,trapped
191033,65.614723,14.630625,2.6391571,trapped
191034,65.086395,14.890099,2.4176481,trapped
191035,66.165024,14.234136,2.7092502,trapped
191036,65.598038,14.125578,2.5142765,trapped
191037,64.666504,14.33149,2.6512978,trapped
191038,68.258369,13.600153,3.1658716,trapped
191039,67.900963,13.876039,3.6761942,trapped
191040,67.156982,13.563498,3.4011123,trapped
191041,66.298195,14.091269,3.5158186,trapped
191042,67.996971,13.291648,3.7911422,trapped
191043,66.648895,13.62459,3.2369051,trapped
191044,68.893875,13.187306,4.1843534,trapped
191045,66.982819,13.136456,3.811954,trapped
191046,66.51606,13.091607,3.5921974,trapped
191047,66.975296,12.912833,4.4095969,trapped
191048,65.906799,13.219716,3.7838662,trapped
191049,67.325607,12.395561,4.8233089,trapped
191050,66.49424,12.749363,4.2753334,trapped
191051,65.740501,12.858502,4.1515942,trapped
191052,66.574493,12.401361,4.6463213,trapped
191053,65.267273,12.83987,3.907408,trapped
191054,67.221352,12.217814,5.4389253,trapped
191055,66.675774,12.104589,5.1195207,trapped
191056,67.166351,12.052664,6.0945415,trapped
191057,66.808983,11.818018,5.567349,trapped
191058,66.832527,11.874093,6.3722386,trapped
191059,66.388512,11.6998,5.7229924,trapped
191060,66.64679,11.396353,6.3985081,trapped
191061,66.1138,11.538909,6.1577587,trapped
191062,66.367378,11.488449,6.9059992,trapped
191063,67.510719,11.204794,7.4307518,trapped
191064,67.143822,11.039865,6.9447889,trapped
191065,67.992126,10.964783,8.8769884,trapped
191066,68.598793,11.050416,9.24366,trapped
191067,59.222149,10.042144,12.452397,trapped
191068,61.19173,9.9749985,12.277727,trapped
191069,66.505539,11.361865,10.544259,trapped
191070,16.168501,13.448526,0.7009455,trapped
191071,19.745939,13.671174,0.74537814,trapped
191072,27.637363,14.282748,0.7824564,trapped
191073,28.23637,14.220479,0.74426019,trapped
191074,39.1539,14.762994,0.7686159,trapped
191075,40.523907,14.551982,0.77786022,trapped
191076,41.406162,14.778807,0.78278142,trapped
191077,55.983131,15.527665,1.4397919,trapped
191078,47.645073,14.886963,0.77298194,trapped
191079,59.511345,15.632799,1.5665443,trapped
191080,62.378899,15.829317,2.4027166,trapped
191081,47.137627,14.812465,0.78788042,trapped
191082,61.952969,15.310266,2.5101111,trapped
191083,53.835621,15.4214,0.76898289,trapped
191084,55.906113,16.142958,0.77087992,trapped
191085,64.75634,15.154515,2.892966,trapped
191086,64.058281,15.203472,1.9682475,trapped
191087,60.266632,16.055067,1.6251086,trapped
191088,63.479267,15.217337,2.1568949,trapped
191089,61.654137,16.113367,1.9869783,trapped
191090,62.18396,15.858431,1.9656585,trapped
191091,61.438282,15.651485,1.7149587,trapped
191092,63.038902,15.483892,2.5956089,trapped
191093,63.515114,15.758257,2.7253203,trapped
191094,61.565567,15.895835,2.6500778,trapped
191095,64.370605,14.884396,2.6321383,trapped
191096,63.762276,15.286105,2.6224089,trapped
191097,62.738701,15.265601,2.1812344,trapped
191098,65.040787,14.782352,3.4737453,trapped
191099,64.073502,15.075119,3.1145091,trapped
191100,62.491356,15.197372,2.7548869,trapped
191101,66.711464,13.996467,3.8366008,trapped
191102,64.920937,14.292962,3.7474587,trapped
191103,64.402443,14.437165,3.4415996,trapped
191104,67.559113,13.643669,4.2708735,trapped
191105,63.965534,14.428163,3.249305,trapped
191106,67.132851,13.538363,4.103332,trapped
191107,66.457932,13.528151,4.0920038,trapped
191108,65.809021,13.697835,4.1842027,trapped
191109,65.258598,13.729444,3.9248009,trapped
191110,67.458969,12.933262,4.6883707,trapped
191111,66.156471,13.193076,4.4875207,trapped
191112,67.052238,12.838675,5.2381468,trapped
191113,66.646118,12.698277,5.2416244,trapped
191114,66.171982,12.639327,5.2104774,trapped
191115,65.787964,12.806784,4.8180504,trapped
191116,65.642387,12.452034,4.6587024,trapped
191117,66.12606,12.393278,5.7350535,trapped
191118,66.055832,12.014306,5.2687588,trapped
191119,65.621841,12.228191,5.5521312,trapped
191120,66.123978,12.01268,6.3431101,trapped
191121,66.814636,11.886966,6.9908605,trapped
191122,67.217751,11.674845,7.9568996,trapped
191123,65.998741,11.500147,7.2316775,trapped
191124,66.823692,11.072839,7.3044224,trapped
191125,66.509148,11.156491,7.7056336,trapped
191126,67.496582,10.769875,8.7879276,trapped
191127,67.332939,10.922493,9.4711981,trapped
191128,67.303574,10.804458,10.162723,trapped
191129,61.807686,10.467672,11.941917,trapped
191130,15.903897,13.957904,0.73291081,trapped
191131,19.76125,14.328114,0.71548915,trapped
191132,27.914253,14.647868,0.77132678,trapped
191133,28.400084,14.982045,0.74414575,trapped
191134,38.78336,15.337926,0.75215077,trapped
191135,41.136635,15.215755,0.81565589,trapped
191136,42.65881,15.329286,0.80731177,trapped
191137,52.545696,15.993248,0.79600549,trapped
191138,56.415291,16.476805,1.533458,trapped
191139,48.206177,15.958211,0.77684498,trapped
191140,62.009518,16.777899,1.6037455,trapped
191141,59.339024,16.240334,1.7110956,trapped
191142,60.571224,16.987276,1.9293623,trapped
191143,57.921535,16.274874,1.4036669,trapped
191144,60.25103,16.647488,1.7578442,trapped
191145,61.15667,17.006718,2.3126657,trapped
191146,63.583454,16.381863,2.4452314,trapped
191147,60.797318,16.518621,1.8329526,trapped
191148,63.276783,16.162104,3.0176303,trapped
191149,63.157578,16.45797,1.9136782,trapped
191150,62.948307,15.916062,2.1646907,trapped
191151,62.752689,16.500904,2.8621564,trapped
191152,62.105675,16.273006,2.7782869,trapped
191153,62.699726,16.460165,2.444483,trapped
191154,64.104103,16.010666,2.8893788,trapped
191155,64.26152,15.602322,2.5866759,trapped
191156,62.796322,15.947778,2.887949,trapped
191157,65.371605,15.189548,3.4414599,trapped
191158,65.570274,14.779542,3.8697371,trapped
191159,64.109924,15.477596,3.5147462,trapped
191160,63.567745,15.602463,3.2864687,trapped
191161,64.543587,15.054558,3.4354856,trapped
191162,63.351898,15.763186,3.835387,trapped
191163,64.955849,14.768886,4.1137238,trapped
191164,64.383049,14.852938,4.0135913,trapped
191165,63.877911,14.90319,3.7822871,trapped
191166,65.127968,14.129901,4.3485694,trapped
191167,65.201958,14.011425,5.1465168,trapped
191168,64.370094,14.307478,4.2603717,trapped
191169,65.66568,13.577259,4.8786139,trapped
191170,64.926636,13.754062,4.917078,trapped
191171,64.66127,13.658673,4.4444089,trapped
191172,65.631844,13.086952,5.2739859,trapped
191173,65.139404,13.175023,5.4470663,trapped
191174,64.999458,13.159212,4.8601217,trapped
191175,65.140434,12.674446,5.0645881,trapped
191176,64.814415,12.847999,5.764461,trapped
191177,65.541687,12.672675,5.9025064,trapped
191178,65.569489,12.421634,6.4639463,trapped
191179,65.045494,12.428887,5.504549,trapped
191180,65.371956,12.082399,6.0879912,trapped
191181,65.994133,11.999444,7.001452,trapped
191182,65.610161,11.793015,6.6631265,trapped
191183,66.858582,11.639267,7.4023995,trapped
191184,67.067284,11.205549,8.064888,trapped
191185,67.31707,11.27304,8.5280151,trapped
191186,67.952507,11.082755,9.387044,trapped
191187,67.166962,11.485549,10.368929,trapped
191188,59.890533,11.793826,12.228374,trapped
191189,59.540382,10.291828,12.382147,trapped
191190,15.698123,14.428114,0.70171934,trapped
191191,19.28117,14.781976,0.70539784,trapped
191192,27.02997,15.366399,0.74640501,trapped
191193,27.994375,15.578808,0.764507,trapped
191194,38.29319,15.974759,0.82785559,trapped
191195,39.011814,15.739775,0.7949003,trapped
191196,39.729565,16.00679,0.71821964,trapped
191197,52.749622,16.799767,1.4147005,trapped
191198,51.73167,16.601704,0.76189888,trapped
191199,54.177643,16.844225,1.4447227,trapped
191200,57.489754,17.520361,1.5572412,trapped
191201,53.814407,16.483997,1.5465621,trapped
191202,57.926552,17.263554,1.6074636,trapped
191203,60.323231,17.287464,1.5130968,trapped
191204,57.574684,16.90242,1.5617681,trapped
191205,59.305809,17.146355,1.7222606,trapped
191206,62.15741,17.061749,3.5205932,trapped
191207,60.68692,17.00765,3.1526103,trapped
191208,60.391712,17.733011,1.8612151,trapped
191209,58.727467,17.441565,2.0362041,trapped
191210,59.714817,17.328465,2.0714674,trapped
191211,61.801655,17.09074,2.6659741,trapped
191212,61.239838,17.168537,2.8081186,trapped
191213,61.900501,16.778303,3.0398643,trapped
191214,60.673763,17.218006,2.5708101,trapped
191215,62.922829,16.157351,3.7289464,trapped
191216,62.478607,16.280712,3.5184994,trapped
191217,61.605942,16.773693,3.6702597,trapped
191218,62.209587,16.327612,4.4915414,trapped
191219,61.990204,16.362896,4.0360341,trapped
191220,60.317333,16.697813,3.013921,trapped
191221,63.62006,15.167477,4.9721341,trapped
191222,62.926159,15.556367,4.7398782,trapped
191223,62.752411,15.771658,4.1985908,trapped
191224,62.065357,15.728041,4.2229786,trapped
191225,64.700035,14.481423,4.6649623,trapped
191226,63.363026,15.346547,4.2922263,trapped
191227,63.965954,14.688246,5.2798429,trapped
191228,63.918922,14.7321,4.602231,trapped
191229,64.330612,14.284631,4.9715576,trapped
191230,63.401398,14.796596,4.4047809,trapped
191231,64.444931,13.947558,5.4898896,trapped
191232,63.658184,14.294308,4.8120852,trapped
191233,64.236076,13.753538,4.9243541,trapped
191234,64.456573,13.569905,5.7916536,trapped
191235,64.489891,13.291759,5.404511,trapped
191236,63.832649,13.684532,5.264658,trapped
191237,63.795689,13.282497,5.3510914,trapped
191238,64.896393,12.93839,6.7813439,trapped
191239,64.591942,12.937102,6.2257624,trapped
191240,65.333351,12.455891,6.8321261,trapped
191241,64.701172,12.477259,6.2525587,trapped
191242,66.358757,11.971365,7.5633907,trapped
191243,66.45977,11.773925,7.9718742,trapped
191244,66.600723,11.54192,8.4476938,trapped
191245,66.316925,11.178608,8.7628174,trapped
191246,66.819954,11.435774,9.0328007,trapped
191247,66.639557,11.102226,9.7180786,trapped
191248,65.86557,11.30618,10.660229,trapped
191249,64.652107,11.475853,11.418513,trapped
191250,15.720703,14.884321,0.6954537,trapped
191251,19.284754,15.438516,0.72926337,trapped
191252,26.476711,15.729521,0.71760106,trapped
191253,27.388836,16.170891,0.74723798,trapped
191254,38.888786,16.632969,0.80784267,trapped
191255,40.826683,16.913946,0.77660006,trapped
191256,42.313549,16.676418,0.8096534,trapped
191257,53.016232,17.253202,1.4589216,trapped
191258,54.330181,17.114935,1.7839923,trapped
191259,48.268982,16.920633,0.83292347,trapped
191260,59.866417,18.050173,2.2425172,trapped
191261,60.272316,17.80744,2.9649937,trapped
191262,58.370983,18.000862,1.8112336,trapped
191263,57.041256,17.566038,2.0345807,trapped
191264,61.531727,18.337687,1.9320058,trapped
191265,57.228546,18.09376,1.3889151,trapped
191266,59.008106,18.122576,1.4670434,trapped
191267,59.529774,17.822206,2.8713827,trapped
191268,61.407841,17.677181,2.6385148,trapped
191269,60.850693,17.879911,2.399121,trapped
191270,61.723385,18.147617,3.6338677,trapped
191271,61.076538,17.731453,3.57112,trapped
191272,61.212486,17.44981,3.9745378,trapped
191273,60.833321,17.690474,2.9749322,trapped
191274,60.901428,17.128729,3.5623968,trapped
191275,62.624889,16.531652,4.1092944,trapped
191276,62.092079,16.963871,4.2170358,trapped
191277,61.611588,17.261791,3.960295,trapped
191278,62.787262,16.206539,4.5827627,trapped
191279,62.019848,16.791922,4.8676543,trapped
191280,61.525036,16.611452,4.829494,trapped
191281,61.462719,16.687641,4.3427591,trapped
191282,61.923359,16.092472,5.2191133,trapped
191283,62.495701,15.6308,5.3717704,trapped
191284,62.109787,15.759851,4.8049688,trapped
191285,63.30962,14.733624,5.7886076,trapped
191286,63.032539,15.10014,5.3729482,trapped
191287,63.165192,14.837636,5.0017209,trapped
191288,62.521137,14.960549,5.5978336,trapped
191289,62.547279,15.184624,4.9940348,trapped
191290,62.025387,15.11203,5.1839409,trapped
191291,63.438408,14.140618,6.084538,trapped
191292,63.474693,14.190715,5.3652706,trapped
191293,62.94231,14.328116,5.4345131,trapped
191294,64.366356,13.505283,6.4439363,trapped
191295,63.615597,13.739443,6.5232344,trapped
191296,63.879738,13.549074,6.0616083,trapped
191297,63.255875,13.764258,5.7836642,trapped
191298,64.112572,13.237578,6.8918576,trapped
191299,63.897423,13.071104,6.3265109,trapped
191300,64.539978,12.766773,7.3614755,trapped
191301,64.419456,12.666369,6.8303885,trapped
191302,65.143135,12.256989,7.2139487,trapped
191303,65.436333,12.150526,7.9001064,trapped
191304,65.94191,11.750443,8.0893459,trapped
191305,65.58931,11.661639,7.5891986,trapped
191306,66.29467,11.44628,9.3536167,trapped
191307,66.112732,11.472554,9.8920965,trapped
191308,53.683907,10.167796,11.164987,trapped
191309,63.249378,11.665197,11.72995,trapped
191310,15.617254,15.408451,0.71390057,trapped
191311,18.859634,15.835726,0.70499289,trapped
191312,25.611395,16.478865,0.7393257,trapped
191313,26.615171,16.408918,0.73099381,trapped
191314,41.618206,17.428944,1.3392512,trapped
191315,36.095753,16.89395,0.74722296,trapped
191316,38.210018,16.938696,0.79088545,trapped
191317,49.319363,17.417147,1.5345471,trapped
191318,55.778446,18.024555,2.176784,trapped
191319,55.472015,17.51368,2.2343593,trapped
191320,57.634136,18.147465,2.6184518,trapped
191321,50.233875,17.677652,1.6365466,trapped
191322,57.037827,18.248592,1.9405396,trapped
191323,57.711464,17.600321,2.9280779,trapped
191324,59.916389,18.228334,3.1975191,trapped
191325,56.216637,17.918591,1.9295703,trapped
191326,59.38604,18.236115,2.5184782,trapped
191327,59.936352,18.089813,3.8356514,trapped
191328,59.513222,18.30356,3.676918,trapped
191329,59.204861,18.155346,3.1844215,trapped
191330,59.441071,18.133963,4.2839012,trapped
191331,61.155209,18.067808,4.535285,trapped
